location,state,checking_amt,duration,credit_history,purpose,credit_amount,savings,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class,application_date,works_outside_US
"Daviess, KY",Kentucky,0.5065834960220637,,'existing paid','used car',,0.0,1<=X<4,,'male single','co applicant',0.3333333333333333,'real estate',0.23214285714285715,none,own,0.0,skilled,1.0,none,no,bad,11/1996,no
"Fayette, KY",Kentucky,0.39237778533012474,0.029411764705882353,'existing paid','new car',,0.00507846781270972,>=7,,'male single',none,1.0,'no known property',0.875,bank,own,0.0,'high qualif/self emp/mgmt',0.0,,no,good,11/1996,no
"Harlan, KY",Kentucky,0.00459135283362879,0.29411764705882354,'existing paid',furniture/equipment,,0.0500458159103815,unemployed,,'male div/sep',none,0.0,'life insurance',0.25,none,own,0.0,skilled,,none,1,good,11/1996,1
"Jefferson, KY",Kentucky,0.21583879566143063,0.29411764705882354,'existing paid',furniture/equipment,,0.00630882934971521,>=7,,,none,0.3333333333333333,'life insurance',0.35714285714285715,none,rent,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,good,11/1996,yes
"Jefferson, KY",Kentucky,0.5065834960220637,,'critical/other existing credit',furniture/equipment,,0.0,1<=X<4,,'female div/dep/mar',none,0.3333333333333333,'no known property',0.16071428571428573,none,own,0.3333333333333333,,0.0,none,no,bad,11/1996,no
"Knott, KY",Kentucky,0.5065834960220637,,'delayed previously',radio/tv,,0.0,4<=X<7,,'male single',none,0.0,car,0.32142857142857145,none,own,0.0,,0.0,yes,no,bad,11/1996,no
"Knox, KY",Kentucky,0.22420208861341448,0.07352941176470588,'existing paid',radio/tv,,0.000922771152754117,<1,,'female div/dep/mar',none,1.0,'life insurance',0.05357142857142857,none,rent,0.0,skilled,0.0,none,yes,good,11/1996,yes
"Larue, KY",Kentucky,0.5091565433889954,0.11764705882352941,'existing paid','new car',,0.008449056149226508,4<=X<7,,,none,1.0,'life insurance',0.19642857142857142,none,rent,0.0,skilled,1.0,yes,no,bad,11/1996,no
"Logan, KY",Kentucky,0.4628929993299409,0.29411764705882354,'all paid',furniture/equipment,,0.0,<1,,'male div/sep',none,0.0,'life insurance',,bank,own,0.0,skilled,0.0,yes,no,bad,11/1996,no
"Madison, KY",Kentucky,0.4814915851444995,0.11764705882352941,'all paid',,,0.004499853733243853,<1,,'male single',,0.3333333333333333,car,0.48214285714285715,bank,own,0.3333333333333333,skilled,0.0,yes,yes,bad,11/1996,yes
"Marion, KY",Kentucky,0.49948361250770257,0.20588235294117646,'critical/other existing credit',furniture/equipment,,0.004767650955896271,<1,,,none,1.0,'life insurance',0.03571428571428571,none,rent,0.0,skilled,0.0,none,1,good,11/1996,1
"Owen, KY",Kentucky,0.1531295926863478,,'existing paid','used car',,0.010392468122451086,4<=X<7,,'male single',none,1.0,'no known property',0.35714285714285715,stores,'for free',,skilled,1.0,yes,yes,bad,11/1996,yes
"Perry, KY",Kentucky,0.5065834960220637,,'existing paid',radio/tv,,0.0,>=7,,'male single',none,1.0,car,0.6964285714285714,none,own,,skilled,0.0,yes,yes,good,11/1996,yes
"Rockcastle, KY",Kentucky,0.20102332608409623,0.11764705882352941,'delayed previously','new car',,0.008365167862612497,1<=X<4,,'male single',none,0.3333333333333333,'real estate',0.42857142857142855,none,own,0.3333333333333333,,1.0,none,no,good,11/1996,no
"Taylor, KY",Kentucky,0.17977041203810243,0.29411764705882354,'existing paid',furniture/equipment,,0.005281735584120592,<1,,'male single','co applicant',0.0,'life insurance',0.08928571428571429,,,0.0,'unskilled resident',0.0,none,no,bad,11/1996,no
"Trigg, KY",Kentucky,0.5104722773831422,0.07352941176470588,'existing paid',radio/tv,,0.0012680037168963914,<1,,'female div/dep/mar',none,0.3333333333333333,car,0.05357142857142857,none,own,0.0,skilled,0.0,,1,bad,11/1996,1
"Whitley, KY",Kentucky,0.5065834960220637,0.07352941176470588,'critical/other existing credit','new car',,0.0,1<=X<4,,'male single',none,0.0,'real estate',0.19642857142857142,none,own,0.3333333333333333,skilled,0.0,none,1,good,11/1996,1
"Bossier, LA",Louisiana,0.5065834960220637,0.11764705882352941,'critical/other existing credit',,,0.0,>=7,,'male single',none,1.0,'life insurance',0.4107142857142857,none,own,,skilled,1.0,yes,no,good,11/1996,no
"Caddo, LA",Louisiana,0.11594359717609955,,'existing paid',,,0.005868953590418667,1<=X<4,,'female div/dep/mar',,0.0,car,0.07142857142857142,bank,own,0.0,skilled,0.0,none,yes,good,11/1996,yes
"Claiborne, LA",Louisiana,0.5143336264524508,0.38235294117647056,'delayed previously',radio/tv,,0.02570960886548621,<1,,'male single',none,0.6666666666666666,'no known property',0.19642857142857142,,,0.3333333333333333,'high qualif/self emp/mgmt',0.0,none,1,bad,11/1996,1
"Concordia, LA",Louisiana,0.8562517430935394,0.07352941176470588,'existing paid',radio/tv,,0.0058119525751553006,1<=X<4,,'female div/dep/mar',none,0.3333333333333333,,0.16071428571428573,none,,0.0,'unskilled resident',0.0,none,yes,good,12/1996,yes
"East Carroll, LA",Louisiana,0.5098072983104247,0.029411764705882353,'existing paid',radio/tv,,0.008879252490836818,<1,,,none,0.6666666666666666,car,0.19642857142857142,none,rent,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,good,12/1996,yes
"Jefferson, LA",Louisiana,0.5142513295771414,0.8235294117647058,'existing paid',,,0.008297411938808874,1<=X<4,,'male single',none,1.0,,0.4107142857142857,none,'for free',0.0,skilled,0.0,none,yes,bad,12/1996,yes
"Lafourche, LA",Louisiana,0.5065834960220637,0.29411764705882354,'critical/other existing credit','used car',,0.0,1<=X<4,,'male single',none,1.0,'life insurance',,none,,0.3333333333333333,,1.0,yes,yes,bad,12/1996,yes
"Rapides, LA",Louisiana,0.5065834960220637,0.11764705882352941,'existing paid','new car',,0.0,<1,,'male single',none,0.6666666666666666,'life insurance',,none,own,0.0,'high qualif/self emp/mgmt',1.0,yes,yes,bad,12/1996,yes
"Red River, LA",Louisiana,0.5065834960220637,0.08823529411764706,'existing paid','new car',,0.0,1<=X<4,,,none,0.3333333333333333,'real estate',0.21428571428571427,none,own,0.0,'unskilled resident',1.0,none,yes,good,12/1996,yes
"Richland, LA",Louisiana,0.5065834960220637,0.29411764705882354,,furniture/equipment,,0.0,4<=X<7,,'male single',none,0.3333333333333333,car,0.21428571428571427,stores,own,0.0,skilled,0.0,,no,good,12/1996,no
"St. Charles, LA",Louisiana,0.5065834960220637,0.0,'critical/other existing credit','new car',,0.0,4<=X<7,,'male single',none,,'real estate',0.4107142857142857,none,own,0.6666666666666666,'unskilled resident',1.0,,no,good,12/1996,no
"St. John the Baptist, LA",Louisiana,0.15452000347475695,0.16176470588235295,'existing paid',furniture/equipment,,0.0024381377660764375,<1,,'female div/dep/mar',,0.0,'life insurance',0.48214285714285715,none,rent,,skilled,0.0,none,yes,good,12/1996,yes
"St. Martin, LA",Louisiana,0.5100785731957045,0.6470588235294118,'no credits/all paid','new car',,0.0630968974239843,<1,,'female div/dep/mar',none,0.0,,0.19642857142857142,none,own,0.3333333333333333,skilled,,none,yes,good,12/1996,yes
"St. Martin, LA",Louisiana,0.43660371971716294,0.29411764705882354,'all paid',furniture/equipment,,0.07231923149725535,<1,,'male single',,1.0,'no known property',0.19642857142857142,none,'for free',0.0,skilled,1.0,yes,no,good,12/1996,no
"St. Tammany, LA",Louisiana,0.5065834960220637,0.11764705882352941,'existing paid',,,0.0,unemployed,,'male single',none,1.0,'no known property',,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,1,good,12/1996,1
"Tangipahoa, LA",Louisiana,0.5065834960220637,0.20588235294117646,'existing paid',furniture/equipment,,0.0,<1,,'male mar/wid','co applicant',0.0,'life insurance',,none,own,0.0,'unskilled resident',1.0,none,no,good,12/1996,no
"Terrebonne, LA",Louisiana,0.5065834960220637,0.29411764705882354,'existing paid',radio/tv,,0.0,,,'male single',,1.0,car,0.21428571428571427,none,own,0.3333333333333333,skilled,0.0,none,1,good,12/1996,1
"Union, LA",Louisiana,0.5122477562671356,0.20588235294117646,'critical/other existing credit',business,,0.0015099891590521913,unemployed,,'male mar/wid',none,0.6666666666666666,car,0.375,none,own,0.6666666666666666,'unemp/unskilled non res',1.0,yes,yes,bad,12/1996,yes
"Vernon, LA",Louisiana,0.25433493710639105,0.47058823529411764,'delayed previously',business,,0.005159129626761654,4<=X<7,,'male single',none,0.0,car,0.08928571428571429,none,own,0.3333333333333333,,0.0,yes,no,good,12/1996,no
"Washington, LA",Louisiana,0.5065834960220637,0.29411764705882354,,,,0.0,,,'female div/dep/mar',none,1.0,,0.16071428571428573,none,rent,0.0,skilled,0.0,none,yes,bad,12/1996,yes
"Orleans, LA",Louisiana,0.5065834960220637,0.47058823529411764,'existing paid',furniture/equipment,,0.0,unemployed,,'female div/dep/mar',none,0.3333333333333333,car,0.125,none,own,0.3333333333333333,'high qualif/self emp/mgmt',,yes,no,good,12/1996,no
"Barnstable, MA",Massachusetts,0.08634974241586037,0.11764705882352941,'existing paid','new car',,0.010225767040077091,1<=X<4,,'female div/dep/mar',guarantor,1.0,'life insurance',0.17857142857142858,none,own,,skilled,0.0,yes,yes,good,12/1996,yes
"Berkshire, MA",Massachusetts,0.16617618744992974,0.29411764705882354,'critical/other existing credit',radio/tv,,0.23408488634212654,>=7,,'female div/dep/mar',none,1.0,'life insurance',0.6785714285714286,none,rent,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,1,good,12/1996,1
"Bristol, MA",Massachusetts,0.6887694737521228,0.38235294117647056,'critical/other existing credit',radio/tv,,0.0,>=7,,,none,1.0,'life insurance',0.5357142857142857,stores,,0.3333333333333333,'unskilled resident',0.0,none,yes,bad,12/1996,yes
"Essex, MA",Massachusetts,0.5164276247242165,0.07352941176470588,'critical/other existing credit',radio/tv,,0.0001376628293152995,>=7,,'male single',none,1.0,'real estate',,none,own,0.6666666666666666,'unskilled resident',0.0,none,no,good,12/1996,no
"Hampden, MA",Massachusetts,0.1615055857734103,0.35294117647058826,'existing paid','new car',,0.0031694715468139657,,,'male single',none,0.3333333333333333,car,0.4642857142857143,none,own,0.0,'unskilled resident',0.0,,no,bad,12/1996,no
"Hampden, MA",Massachusetts,0.5152028236972328,0.29411764705882354,'existing paid',,,0.030838624748335142,>=7,,'male single',none,1.0,'no known property',0.19642857142857142,,'for free',0.0,skilled,0.0,none,yes,bad,12/1996,yes
"Middlesex, MA",Massachusetts,0.5065834960220637,0.029411764705882353,,radio/tv,,0.0,>=7,,'male mar/wid',none,0.3333333333333333,'real estate',0.19642857142857142,none,rent,0.3333333333333333,skilled,0.0,none,yes,good,12/1996,yes
"Middlesex, MA",Massachusetts,0.5163829202487397,0.25,'delayed previously','new car',,0.007907008758797514,1<=X<4,,'male div/sep',none,1.0,'life insurance',0.5,none,own,0.3333333333333333,skilled,0.0,none,no,good,12/1996,no
"Norfolk, MA",Massachusetts,0.5065834960220637,0.16176470588235295,'existing paid','new car',,0.0,1<=X<4,,'male single',none,0.3333333333333333,'no known property',0.17857142857142858,none,own,0.0,skilled,,none,no,good,12/1996,no
"Norfolk, MA",Massachusetts,0.5065834960220637,0.29411764705882354,'existing paid',radio/tv,,0.0,>=7,,'male single',none,0.3333333333333333,car,0.2857142857142857,,own,0.3333333333333333,skilled,0.0,yes,no,good,12/1996,no
"Norfolk, MA",Massachusetts,0.5065834960220637,0.029411764705882353,'existing paid',repairs,,0.0,,,'male mar/wid',none,0.0,'life insurance',0.05357142857142857,,,0.0,'unskilled resident',0.0,none,no,bad,12/1996,no
"Suffolk, MA",Massachusetts,0.5094217222094374,0.38235294117647056,'existing paid',radio/tv,,0.0,1<=X<4,,'female div/dep/mar',none,0.0,car,0.125,none,,0.0,skilled,0.0,none,1,good,12/1996,1
"Worcester, MA",Massachusetts,0.5132947554030185,0.3382352941176471,'critical/other existing credit',radio/tv,,0.08327095486379983,1<=X<4,,'male single',none,0.3333333333333333,'life insurance',0.07142857142857142,,own,0.3333333333333333,'unskilled resident',0.0,none,yes,good,12/1996,yes
"Anne Arundel, MD",Maryland,0.5065834960220637,0.16176470588235295,,,,0.0,>=7,,'female div/dep/mar',,,,0.625,bank,rent,0.0,'high qualif/self emp/mgmt',0.0,yes,1,good,01/1997,1
"Baltimore, MD",Maryland,0.5065834960220637,0.5588235294117647,'existing paid',radio/tv,,0.0,4<=X<7,,'male mar/wid',none,1.0,'life insurance',0.17857142857142858,none,rent,0.0,skilled,0.0,yes,yes,bad,01/1997,yes
"Carroll, MD",Maryland,0.039159088496065246,0.10294117647058823,'critical/other existing credit','new car',,0.008837308347529813,1<=X<4,,'male single',none,0.3333333333333333,'real estate',0.375,none,own,0.3333333333333333,'unskilled resident',1.0,none,yes,bad,01/1997,yes
"Charles, MD",Maryland,0.5065834960220637,0.16176470588235295,'existing paid',repairs,,0.0,1<=X<4,,'male single',guarantor,0.3333333333333333,'real estate',0.05357142857142857,,own,0.0,skilled,0.0,none,yes,good,01/1997,yes
"Frederick, MD",Maryland,,,,,,,,,,,,,,,,,,,,,,01/1997,
"Montgomery, MD",Maryland,0.5065834960220637,0.29411764705882354,'existing paid','new car',,0.0,1<=X<4,,'male single',none,1.0,'life insurance',0.42857142857142855,none,,0.0,'unskilled resident',1.0,,yes,good,01/1997,yes
"Prince George's, MD",Maryland,0.3126671655279725,0.29411764705882354,'all paid','new car',,0.0007904857777089463,unemployed,,'female div/dep/mar','co applicant',1.0,'no known property',0.17857142857142858,none,rent,0.3333333333333333,'unemp/unskilled non res',0.0,none,1,good,01/1997,1
"Talbot, MD",Maryland,0.2510542382128776,0.8235294117647058,'existing paid',business,,0.0,>=7,,'male single','co applicant',1.0,'no known property',,none,rent,0.0,skilled,0.0,none,yes,bad,01/1997,yes
"Baltimore city, MD",Maryland,0.5065834960220637,0.38235294117647056,'critical/other existing credit',,,0.0,1<=X<4,,'female div/dep/mar',none,0.3333333333333333,car,0.25,none,own,0.0,skilled,0.0,yes,1,bad,01/1997,1
"Somerset, ME",Maine,0.9887974648498359,0.29411764705882354,'existing paid',radio/tv,,0.07873991189578924,1<=X<4,,'female div/dep/mar',none,0.6666666666666666,,0.6785714285714286,none,own,0.0,'unskilled resident',0.0,none,no,good,01/1997,no
"Berrien, MI",Michigan,0.5147994674071353,0.029411764705882353,'existing paid',radio/tv,,0.0,1<=X<4,,'female div/dep/mar',guarantor,,'real estate',0.8035714285714286,none,own,0.0,,0.0,none,no,good,01/1997,no
"Genesee, MI",Michigan,0.5135543461640257,0.20588235294117646,'delayed previously',business,,0.0,>=7,,'male single',none,0.3333333333333333,'life insurance',0.4107142857142857,none,own,0.3333333333333333,skilled,0.0,none,yes,good,01/1997,yes
"Huron, MI",Michigan,0.5065834960220637,0.29411764705882354,'delayed previously','new car',,0.0,>=7,,,none,1.0,car,0.5,none,own,0.3333333333333333,'unskilled resident',1.0,none,1,bad,01/1997,1
"Ingham, MI",Michigan,0.5070122525823184,0.16176470588235295,'all paid','new car',,0.01284673825133791,1<=X<4,,'male mar/wid',none,,'life insurance',0.10714285714285714,none,rent,0.0,skilled,0.0,none,1,good,01/1997,1
"Jackson, MI",Michigan,0.5108949378785593,0.38235294117647056,'critical/other existing credit',furniture/equipment,,0.00020649424397294926,4<=X<7,,'male single',none,0.3333333333333333,'life insurance',0.5357142857142857,none,own,0.0,skilled,0.0,none,yes,good,01/1997,yes
"Kent, MI",Michigan,0.5065834960220637,0.6470588235294118,'existing paid',business,,0.0,unemployed,,'male single',,0.3333333333333333,car,0.25,bank,rent,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,bad,01/1997,yes
"Macomb, MI",Michigan,0.8793690369690771,0.25,'existing paid','new car',,0.018789900710684357,1<=X<4,,'female div/dep/mar',none,0.0,car,0.16071428571428573,bank,own,0.0,'high qualif/self emp/mgmt',0.0,yes,no,good,01/1997,no
"Macomb, MI",Michigan,0.3388924364599542,0.47058823529411764,'existing paid','used car',,0.0034759864402113126,1<=X<4,,'male single',none,0.3333333333333333,'life insurance',0.125,none,own,0.0,skilled,1.0,none,yes,good,01/1997,yes
"Macomb, MI",Michigan,0.5065834960220637,0.29411764705882354,'critical/other existing credit',furniture/equipment,,0.0,4<=X<7,,'male single',none,0.3333333333333333,'life insurance',0.19642857142857142,none,own,0.3333333333333333,'unskilled resident',0.0,none,1,good,01/1997,1
"Bernalillo, NM",New Mexico,0.1921840320693651,0.16176470588235295,'critical/other existing credit',furniture/equipment,,0.0016895961316744964,1<=X<4,,'female div/dep/mar',none,0.6666666666666666,'life insurance',0.10714285714285714,none,rent,0.3333333333333333,skilled,0.0,none,yes,bad,01/1997,yes
"Chaves, NM",New Mexico,0.6625929713388431,0.5588235294117647,,business,,0.002156359162321684,<1,,'male div/sep',none,0.0,'life insurance',0.25,none,own,0.3333333333333333,skilled,0.0,none,no,good,01/1997,no
"Dona Ana, NM",New Mexico,0.5065834960220637,0.1323529411764706,'existing paid',radio/tv,,0.0,unemployed,,'female div/dep/mar',none,,'real estate',0.8035714285714286,none,own,0.0,skilled,0.0,none,yes,bad,01/1997,yes
"McKinley, NM",New Mexico,0.2470999241547933,0.29411764705882354,'existing paid','used car',,0.002328437698965808,unemployed,,'male single',,,'no known property',0.17857142857142858,none,'for free',0.0,'high qualif/self emp/mgmt',0.0,yes,no,good,01/1997,no
"Clark, NV",Nevada,0.5115055603731401,0.29411764705882354,'critical/other existing credit',radio/tv,,0.003178075473646172,>=7,,'male single',none,0.3333333333333333,'life insurance',0.5178571428571429,none,own,,'unskilled resident',0.0,none,no,good,01/1997,no
"Washoe, NV",Nevada,0.5065834960220637,0.11764705882352941,'critical/other existing credit',education,,0.0,<1,,'male single',none,0.0,'life insurance',0.32142857142857145,none,own,0.3333333333333333,'unskilled resident',1.0,none,no,good,01/1997,no
"Erie, NY",New York,0.5065834960220637,0.16176470588235295,'all paid',radio/tv,,0.0,>=7,,,none,1.0,car,0.26785714285714285,bank,,0.0,'unskilled resident',1.0,none,no,good,01/1997,no
"Erie, NY",New York,0.5065834960220637,0.20588235294117646,'existing paid',radio/tv,,0.0,4<=X<7,,'male mar/wid',none,1.0,car,0.07142857142857142,none,,,'unskilled resident',0.0,none,yes,good,01/1997,yes
"Monroe, NY",New York,0.01890796110507435,0.47058823529411764,'existing paid',furniture/equipment,,0.002695180080188598,unemployed,,,none,0.6666666666666666,'life insurance',0.19642857142857142,none,own,0.0,'high qualif/self emp/mgmt',,yes,no,bad,01/1997,no
"Monroe, NY",New York,0.5065834960220637,0.11764705882352941,'existing paid','new car',,0.0,>=7,,'male single',none,0.6666666666666666,car,0.5535714285714286,none,own,0.0,skilled,0.0,yes,no,good,01/1997,no
